record_id,redcap_data_access_group,hospitalid,reporting_month,phase,stakeholders_qi_team___1,stakeholders_qi_team___2,stakeholders_qi_team___3,stakeholders_qi_team___4,stakeholders_qi_team___5,stakeholders_qi_team___6,stakeholders_qi_team___7,stakeholders_qi_team___8,stakeholders_qi_team___9,stakeholders_qi_team___10,stakeholders_qi_team___11,other_stakeholder,inpatient_iuds,iud_specify___1,iud_specify___2,iud_specify___3,iud_specify___4,iud_specify___5,iud_specify___6,other_iud,inpatient_implant,larc_availability,larc_device,postpartum_iud_protocols,depts_iud_protocol___1,depts_iud_protocol___2,depts_iud_protocol___3,depts_iud_protocol___4,depts_iud_protocol___5,depts_iud_protocol___6,other_dept_iud,postpartum_implant_prot,depts_implant_protocol___1,depts_implant_protocol___2,depts_implant_protocol___3,depts_implant_protocol___4,depts_implant_protocol___5,depts_implant_protocol___6,other_dept_implant,larc_340b,iud_billingcodes,implant_billingcodes,billing_payer___1,billing_payer___2,billing_payer___3,private_insurer___1,private_insurer___2,private_insurer___3,private_insurer___4,private_insurer___5,private_insurer___6,private_insurer___7,private_insurer___8,private_insurer___9,other_privateinsur,billed_devicesplaced,reimbursement___1,reimbursement___2,reimbursement___3,reimbursement___4,reimbursement___5,reimbursement___6,specific_mco,specific_privatepayer,device_iud_tracking,device_tracking_where___1,device_tracking_where___2,device_tracking_where___3,device_tracking_where___4,device_tracking_where___5,other_tracking,iud_revisions___1,iud_revisions___2,iud_revisions___3,iud_revisions___4,iud_revisions___5,iud_revisions___6,iud_revisions___7,other_iud_revisions,device_implant_tracking,device_tracking_where2___1,device_tracking_where2___2,device_tracking_where2___3,device_tracking_where2___4,device_tracking_where2___5,other_tracking2,implant_revisions___1,implant_revisions___2,implant_revisions___3,implant_revisions___4,implant_revisions___5,implant_revisions___6,implant_revisions___7,other_implant_revision,number_sites,education,number_site_education,standard_education,communication_plan,comm_strategy,percent_trained_iplarc,percent_iplarc_iudplace,percent_iplarc_implant,nurse_training,lactationconsult_training,lactationconsultant,socialworkers_training,socialworkers,deliveries,active_larc,active_larc_yes,iuds,implants,number_prenatal,number_prenatal_no,number_prenatal_record,number_deliveryadmiss,sustainability,iplarc_complete
1382-16,vista_medical_cent,050,16,1,1,0,1,1,1,0,1,1,0,0,0,,3,0,1,0,0,0,0,,3,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,7,2,,1,2,,2,11,9,1,1,1,1,1,118,0,,,,,,,,,2
1382-17,vista_medical_cent,050,17,1,1,0,1,1,1,0,1,1,0,0,0,,3,0,1,0,0,0,0,,3,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,7,2,,1,2,,2,11,9,1,1,1,1,1,127,0,,,,,,,,,2
1382-18,vista_medical_cent,050,18,1,1,0,1,1,1,0,1,1,0,0,0,,3,0,1,0,0,0,0,,2,2,,3,1,0,0,1,1,0,,1,0,0,0,0,0,0,,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,3,1,1,0,0,0,,0,0,0,1,0,0,1,"Documentation - Work around education of RN until EMR revisions can be completed",2,0,0,0,0,0,,0,0,0,0,0,0,0,,7,2,,1,3,1,2,11,9,6,1,1,1,1,135,0,,,,,,,,,2
1418-1,advocate_lutheran,021,5,,1,1,1,1,1,1,1,0,0,0,0,,2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,3,0,1,0,0,0,,0,0,0,0,0,0,1,"billing and tracking trhough pharmacy will be in place 10/1/18",3,0,0,0,0,1,"EMR device location",0,0,0,1,0,0,0,,23,0,,1,2,,11,1,11,1,1,1,1,1,332,0,,,,,,,,,2
1418-2,advocate_lutheran,021,1,,1,1,1,1,1,1,1,0,0,0,0,,2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,3,0,1,0,0,0,,0,0,0,0,0,0,1,"billing and tracking through pharmacy will be in place 10/1/18",3,0,0,0,0,1,"EMR Device location",0,0,0,1,0,0,0,,23,0,,1,2,,11,1,11,1,1,1,1,1,339,0,,,,,,,,,2
1418-3,advocate_lutheran,021,2,,1,1,1,1,1,1,1,0,0,0,0,,2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,3,0,1,0,0,0,,0,0,0,0,0,0,1,"billing and tracking through pharmacey will be in place 10/1/18",3,0,0,0,0,1,"EMR device location",0,0,0,1,0,0,0,,23,0,,1,2,,11,1,11,1,1,1,1,1,316,0,,,,,,,,,2
1418-4,advocate_lutheran,021,3,,1,1,1,1,1,1,1,0,0,0,0,,2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,3,0,1,0,0,0,,0,0,0,0,0,0,1,"billing and tracking through pharmacy will be in place 10/1/18",3,0,0,0,0,1,"EMR device location",0,0,0,1,0,0,0,,23,0,,1,2,,11,1,11,1,1,1,1,1,323,0,,,,,,,,,2
1418-5,advocate_lutheran,021,4,,1,1,1,1,1,1,1,0,0,0,0,,2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,3,0,1,0,0,0,,0,0,0,0,0,0,1,"billing and tracking thorugh pharmacy will be in place 10/1/18",3,0,0,0,0,1,"EMR device location",0,0,0,1,0,0,0,,23,0,,1,2,,11,1,11,1,1,1,1,1,367,0,,,,,,,,,2
1418-6,advocate_lutheran,021,6,,1,1,1,1,1,1,0,0,0,0,0,,2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,3,0,1,0,0,0,,0,0,0,0,0,0,1,"billing and tracking through parmacy will be in place 10/1/18",3,0,0,0,0,1,"EMR device location",0,0,0,1,0,0,0,,23,0,,1,2,,11,1,11,1,1,1,1,1,326,0,,,,,,,,,2
1418-7,advocate_lutheran,021,7,,1,1,1,1,1,1,1,0,0,0,0,,2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,3,0,1,0,0,1,"billing and tracking through pharmacy ",0,0,0,1,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,23,0,,1,2,,11,1,11,1,1,1,1,1,340,0,,,,,,,,,2
1418-8,advocate_lutheran,021,8,,1,1,1,1,1,1,1,0,0,0,0,,2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,3,0,1,0,0,0,,0,0,0,1,0,0,0,,3,0,1,0,0,0,,0,0,0,1,0,0,0,,23,0,,1,2,,11,1,11,1,1,1,1,1,298,0,,,,,,,,,2
1418-9,advocate_lutheran,021,9,,1,1,1,1,1,1,1,0,0,0,0,,2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,3,0,1,0,0,0,,0,0,0,0,0,0,1,"pharmacy billing and tracking",3,0,0,0,0,1,"EMR device location",0,0,0,1,0,0,0,,23,0,,1,2,,11,2,11,1,1,1,1,1,265,0,,,,,,,,,2
1418-10,advocate_lutheran,021,10,,1,1,1,1,1,1,1,0,0,0,0,,2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,23,0,,1,2,,11,2,11,1,1,1,1,1,274,0,,,,,,,,,2
1418-11,advocate_lutheran,021,11,,1,1,1,1,1,1,1,0,0,0,0,,2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,23,0,,1,2,,11,6,11,1,1,1,1,1,292,0,,,,,,,,,2
1418-12,advocate_lutheran,021,12,,1,1,1,1,1,1,1,0,1,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,1,0,1,1,0,,3,1,1,0,1,1,0,,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,3,0,1,0,0,0,,0,0,0,0,0,0,1,"Billing and tracking thorugh pharmacy",3,0,1,0,0,0,,0,0,0,0,0,0,1,"Billing and tracking through pharmacy",23,0,,1,3,1,11,6,11,5,1,1,1,1,294,0,,,,,,,,,2
1418-13,advocate_lutheran,021,13,,1,1,1,1,1,1,1,0,1,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,0,0,0,0,0,,3,0,1,0,0,0,0,,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,3,0,1,0,0,0,,0,0,0,0,0,0,1,"tracking through pyxis system",3,0,1,0,0,0,,0,0,0,0,0,0,1,"tracking through pyxis biolling thorugh pharmacy",23,1,3,1,3,1,11,6,11,10,11,,10,,269,1,3,0,0,5,0,2,6,,2
1418-14,advocate_lutheran,021,14,,1,1,1,1,1,1,1,0,1,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,1,0,1,1,0,,3,1,1,0,1,1,0,,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,,,3,0,1,0,0,0,,0,0,0,0,0,0,1,"Billing and taracking thorugh pharmacy/pyxis",3,0,1,0,0,0,,0,0,0,1,1,1,0,,23,0,,1,3,1,11,5,11,10,11,,9,,332,1,3,0,2,0,0,2,0,,2
1418-15,advocate_lutheran,021,15,,1,1,1,1,1,1,1,0,1,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,1,0,1,1,0,,3,1,1,0,1,1,0,,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,,,3,0,1,0,0,0,,0,0,0,0,0,0,1,"other ",3,0,1,0,0,0,,0,0,0,1,1,1,0,,23,0,,2,3,1,11,5,11,10,11,,9,,315,1,3,2,0,6,0,0,3,,2
1418-16,advocate_lutheran,021,16,,1,1,1,1,1,1,1,0,1,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,1,0,1,1,0,,3,1,1,0,1,1,0,,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,,,3,0,1,0,0,0,,0,0,0,0,0,1,0,,3,0,1,0,0,0,,0,0,0,1,1,1,0,,23,0,,2,3,1,11,5,11,10,11,,9,,276,1,3,1,1,2,0,0,3,,2
1418-17,advocate_lutheran,021,17,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,313,1,3,2,2,5,0,0,3,1,2
1418-18,advocate_lutheran,021,18,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,317,1,3,3,0,9,0,0,4,1,2
1419-1,advocate_illinois,056,1,,1,0,0,1,1,1,1,1,0,0,1,"Materials management/supply chain",3,1,0,0,0,1,0,,3,3,3,3,1,0,1,0,0,0,,3,1,1,1,0,0,0,,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,2,,2,2,,7,7,7,11,11,,11,,143,1,3,4,2,0,,,0,,2
1419-2,advocate_illinois,056,2,,1,0,1,1,1,1,1,1,0,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,1,1,0,0,0,,3,0,1,0,0,0,0,,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,0,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,1,1,2,2,,7,7,8,11,11,,11,,179,1,3,0,7,2,,,2,,2
1419-3,advocate_illinois,056,3,,0,0,1,1,1,1,1,1,0,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,0,1,0,0,0,,3,0,1,0,0,0,0,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,0,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,1,1,2,2,,7,7,9,11,11,,11,,152,1,3,3,1,6,,,3,,2
1419-4,advocate_illinois,056,4,,0,0,1,1,1,1,1,0,0,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,0,1,0,0,0,,3,0,1,0,0,0,0,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,1,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,1,1,2,2,,7,7,9,11,11,,11,,141,1,3,2,2,2,,,2,,2
1419-5,advocate_illinois,056,5,,1,0,1,1,1,1,1,0,0,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,0,1,0,0,0,,3,1,1,1,0,0,0,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,1,0,0,1,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,4,2,,2,3,1,8,8,8,11,11,,11,,188,1,3,2,3,2,,,1,,2
1419-6,advocate_illinois,056,6,,1,0,1,1,1,1,1,1,0,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,0,1,0,0,0,,3,0,1,0,0,0,0,,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,,,3,0,0,1,1,0,,1,0,0,0,1,1,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,4,2,,2,2,,7,8,7,11,11,,11,,166,1,3,1,3,2,,,1,,2
1419-7,advocate_illinois,056,7,,1,0,1,1,1,1,1,1,0,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,1,1,0,0,0,,3,0,1,0,0,0,0,,4,3,3,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,3,0,0,1,1,0,,0,0,0,0,1,1,0,,3,0,0,1,1,0,,1,0,0,0,0,1,0,,10,2,,2,2,,11,8,8,11,11,,11,,174,1,3,0,1,2,,,3,,2
1419-8,advocate_illinois,056,8,,1,0,1,1,1,1,1,1,0,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,1,0,0,0,0,,3,0,1,0,0,0,0,,4,3,3,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,1,0,0,1,,3,0,0,1,0,0,,0,0,0,0,0,1,0,,3,0,0,1,0,0,,0,0,0,0,0,1,0,,4,1,3,1,3,1,11,9,10,11,11,,11,,140,1,3,0,4,5,,,5,,2
1419-9,advocate_illinois,056,9,,1,0,1,1,1,1,1,0,0,0,0,,3,1,0,0,0,1,0,,3,3,1,3,1,0,1,0,1,0,,3,0,1,0,0,1,0,,4,3,3,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,1,0,0,1,,3,0,0,1,0,0,,0,0,0,0,0,1,0,,3,0,0,1,0,0,,0,0,0,0,0,1,0,,4,2,,1,1,,11,9,10,11,11,,11,,151,1,3,2,1,3,,,3,,2
1419-10,advocate_illinois,056,10,,1,0,1,1,0,0,1,0,1,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,1,1,0,0,0,,3,1,1,1,0,0,0,,4,3,3,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,1,0,0,1,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,4,2,,2,3,1,11,9,10,11,11,,11,,138,1,3,1,3,2,,,3,,2
1419-11,advocate_illinois,056,11,,1,0,1,1,1,1,1,1,0,0,0,,3,1,0,0,0,1,0,,3,3,1,3,1,0,0,0,0,0,,3,0,1,0,0,0,0,,4,3,3,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,,3,1,0,0,0,0,,0,0,0,0,1,1,0,,3,1,0,0,0,0,,0,0,0,0,1,1,0,,4,2,,1,2,,11,9,10,11,11,,11,,134,1,3,1,3,2,1,1,4,,2
1419-16,advocate_illinois,056,16,,1,0,1,1,1,1,1,1,0,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,0,1,0,0,0,,3,0,1,0,0,0,0,,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,,3,1,0,0,0,0,,0,1,0,0,1,1,0,,3,1,0,0,0,0,,0,1,0,0,0,1,0,,4,2,,2,3,1,11,9,10,11,11,,11,,178,1,3,1,5,8,0,0,9,,2
1419-17,advocate_illinois,056,15,,1,0,1,1,1,1,1,1,0,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,0,1,0,0,0,,3,0,1,0,0,0,0,,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,,3,1,0,0,0,0,,0,0,0,0,1,1,0,,3,1,0,0,0,0,,0,0,0,0,1,1,0,,4,2,,2,3,1,11,9,10,11,11,,11,,154,1,3,0,1,3,0,0,8,,2
1419-18,advocate_illinois,056,14,,1,0,1,1,1,1,1,1,0,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,0,1,0,0,0,,3,0,1,0,0,0,0,,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,,3,1,0,0,0,0,,0,0,0,0,0,1,0,,3,1,0,0,0,0,,0,0,0,0,0,1,0,,4,2,,2,3,1,11,9,10,11,11,,11,,151,1,3,0,2,4,0,0,8,,2
1419-19,advocate_illinois,056,13,,1,0,1,1,1,1,1,1,0,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,0,1,0,0,0,,3,0,1,0,0,0,0,,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,,3,1,0,0,0,0,,0,0,0,0,0,1,0,,3,1,0,0,0,0,,0,0,0,0,0,1,0,,4,2,,2,3,1,11,9,10,11,11,,11,,183,1,3,0,1,4,0,2,4,,2
1419-20,advocate_illinois,056,12,,1,0,1,1,1,1,1,1,0,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,0,1,0,0,0,,3,0,1,0,0,0,0,,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,,3,1,0,0,0,0,,0,0,0,0,0,1,0,,3,1,0,0,0,0,,0,0,0,0,0,1,0,,4,2,,2,3,1,11,9,10,11,11,,11,,181,1,3,1,4,3,0,2,8,,2
1419-21,advocate_illinois,056,17,1,1,0,1,1,1,1,1,1,0,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,0,1,0,0,0,,3,0,1,0,0,0,0,,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,,3,1,0,0,0,0,,0,0,0,0,0,1,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,4,2,,2,3,1,11,9,10,11,11,,11,,186,1,3,2,5,8,0,0,8,,2
1419-22,advocate_illinois,056,18,1,1,0,1,1,1,1,1,1,0,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,0,1,0,0,0,,3,0,1,0,0,0,0,,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,,3,1,0,0,0,0,,0,0,0,0,0,1,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,4,2,,1,3,1,11,9,10,11,11,,11,,165,1,3,1,3,7,0,0,9,,2
1419-23,advocate_illinois,056,19,1,1,0,1,1,1,1,1,1,0,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,0,1,0,0,0,,3,0,1,0,0,0,0,,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,,3,1,0,0,0,0,,0,0,0,0,0,1,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,4,2,,1,3,1,11,9,10,11,11,,11,,157,1,3,1,0,5,0,0,5,,2
1419-24,advocate_illinois,056,20,1,1,0,1,1,1,1,1,1,0,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,0,1,0,0,0,,3,0,1,0,0,0,0,,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,,3,1,0,0,0,0,,0,0,0,0,0,1,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,4,2,,1,3,1,11,9,10,11,11,,11,,169,1,3,1,4,6,0,0,5,,2
1420-1,carle_foundation_h,018,1,,0,0,0,0,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,1,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,,0,1,,1,1,1,1,1,1,1,1,225,0,,,,,,,,,2
1420-2,carle_foundation_h,018,2,,0,0,0,0,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,1,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,,0,1,,1,1,1,1,1,1,1,1,242,0,,,,,,,,,2
1420-3,carle_foundation_h,018,3,,1,0,0,0,1,0,1,0,0,0,0,,1,0,0,0,0,0,0,,1,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,,0,1,,2,2,1,1,1,1,1,1,225,0,,,,,,,,,2
1420-4,carle_foundation_h,018,4,,1,0,0,0,1,0,1,0,0,0,0,,1,0,0,0,0,0,0,,1,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,,0,1,,2,2,2,1,1,1,1,1,209,0,,,,,,,,,2
1420-5,carle_foundation_h,018,5,,1,0,1,1,1,1,1,1,1,0,1,"Unit Educators",2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,,0,2,,2,2,2,2,1,1,1,1,232,0,,,,,,,,,2
1420-6,carle_foundation_h,018,6,,1,1,1,1,1,1,1,1,1,0,0,,2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,,0,2,,2,2,2,2,2,,1,1,233,0,,,,,,,,,2
1420-7,carle_foundation_h,018,7,,1,1,1,1,1,1,1,1,1,0,0,,3,1,0,0,0,1,0,,3,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,1,1,1,1,3,1,2,2,2,2,2,,1,1,222,0,,,,,,,,,2
1420-8,carle_foundation_h,018,8,,1,1,1,1,1,1,1,1,1,0,0,,3,1,0,0,0,1,0,,3,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,1,1,1,1,3,1,3,3,3,8,2,,1,1,234,0,,,,,,,,,2
1420-9,carle_foundation_h,018,9,,1,1,1,1,1,1,1,1,1,0,0,,3,1,0,0,0,1,0,,3,3,3,3,1,1,1,1,1,0,,3,1,1,0,1,1,0,,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,3,1,0,0,1,0,,1,0,1,1,1,0,0,,3,0,0,1,1,0,,1,0,1,1,1,0,0,,1,2,,1,3,1,6,3,3,9,11,,1,1,227,0,,,,,,,,,2
1420-10,carle_foundation_h,018,10,,1,1,1,1,1,1,1,1,1,1,0,,3,1,0,0,0,1,0,,3,3,3,3,1,1,1,1,1,0,,3,1,1,0,1,1,0,,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,3,1,0,0,1,0,,1,1,1,1,1,0,0,,3,0,0,1,1,0,,1,1,1,1,1,0,0,,1,2,,2,3,1,9,8,8,11,11,,11,,221,1,3,4,3,0,,,0,,2
1420-11,carle_foundation_h,018,11,,1,1,1,1,1,1,1,1,1,1,0,,3,1,0,0,0,1,0,,3,3,3,3,1,1,1,1,1,0,,3,1,1,0,1,1,0,,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,3,1,0,0,1,0,,1,1,1,1,1,0,0,,3,0,0,1,1,0,,1,1,1,1,1,0,0,,1,2,,2,3,1,10,10,10,11,11,,11,,184,1,3,3,2,0,0,0,9,,2
